"doc_id","text"
"1396783367014600707","1900hrs : Aliran trafik bergerak lancar di semua lokasi JSAHMS. Cuaca baik. Sila patuhi had laju yang telah ditetapkan.

Teruskan patuhi SOP agar kita dapat putuskan rantaian penularan wabak COVID19
#KitaJagaKita 
#HapusCOVID19"
"1396753358212395015","1700hrs : Aliran trafik bergerak lancar di semua lokasi JSAHMS. Cuaca baik. Sila patuhi had laju yang telah ditetapkan.

Teruskan patuhi SOP agar kita dapat putuskan rantaian penularan wabak COVID19
#KitaJagaKita 
#HapusCOVID19"
"1396783282142908418","Ab Yellow Fungus bhi aa gya hai Black aur White ke baad.
Ye Bhagwan ke saath tipi tipi tap, what colour you want, kaun khel rha hai BC?

#YellowFungus #WhiteFungus #BlackFungus #COVID19"
"1396781679306412032","""Ini kerana asrama pekerja asing sedia ada di rumah kedai berhampiran kilang tidak sesuai dijadikan penginapan pekerja yang terlalu ramai,"" ""

Ulang² sampai abg jamil.....?

#pkp #mco #covid19 https://t.co/Tj3vIOBCvI https://t.co/AsStaCPFze"
"1396762302079127556","@BooSoonYew67 @DrAmarMOH @Soya_Cincau Kena masuk kampung door 2 door, cucuk yg org tua &amp; vulnerable group dulu.
Nama &amp; alamat serta info status dah ada di MOH&amp;jkm. Minta ketua kampung confirm brp ramai &amp; status terkini.Jgn buang masa. PKP x kemana mereka; nk test covid19 sekali pun boleh.

https://t.co/VgtBQR9SzT"
"1396783141382094849","Kuala Lumpur &amp; Putrajaya ? #covid19  @AnnuarMusa https://t.co/YtfGeSqOhM"
"1396749324684468224","Keadaan tersebut memaksa katil tambahan ICU ditempatkan di wad biasa, namun ia bukan mudah. #AWANInews #HapusCOVID19 #DisiplinMalaysia https://t.co/g8r0amBiEb"
"1396775334771499011","[TERKINI] Perkembangan  #COVID19 Malaysia setakat 24 Mei 2021

Ikuti perkembangan terkini angka kes penularan wabak #COVID19<U+200B> Malaysia setakat 24 Mei 2021

#DisiplinMalaysia<U+200B> #HapusCOVID19 https://t.co/aTHyDQKa6n"
"1396783068359237639","[KEMAS KINI] Jumlah kumulatif kes kematian melibatkan virus itu kini sebanyak 2,309 kes. #AWANInews
#HapusCOVID19 #DisiplinMalaysia https://t.co/PfSRWE9Ess"
"1396663085188800513","""Walaupun badan penuh dengan tiub bantuan pernafasan yang disambung ke tangki oksigen, antara sedar dan tidak, saya sangat sukar bernafas seperti hampir putus nyawa.""
#AWANInews #AWANIpagi #HapusCOVID19 

https://t.co/rsnIxbjpjt"
"1396703233125482499","Sebelum ini, Tengku Hassanal berkenan mengurniakan Elaun Diraja selama tiga bulan ke Tabung Pahang4Palestine.
#AWANInews #AWANI745 #HapusCOVID19 

https://t.co/0tW9QFbAUA"
"1396757369724444672","Bagaimanapun perkara itu bergantung kepada jumlah anggota sukarelawan kerana ia memerlukan jumlah pasukan yang ramai
#AWANInews #HapusCOVID19 #DisiplinMalaysia
https://t.co/PBCSRwAuGC"
"1396764217248673796","Lima kertas siasatan melibatkan golongan selebriti dan orang kenamaan
#AWANInews #HapusCOVID19 #DisiplinMalaysia 
https://t.co/688KmulyfS"
"1396702949296857088","Pekerja pembinaan di HW Communications Pte Ltd itu tidak menunjukkan sebarang gejala.
#AWANInews #AWANI745 #HapusCOVID19

https://t.co/DtCvj3A2NG"
"1396660571290800129","Penemuan itu diharap mendorong kerajaan UK mansuhkan lebih banyak lagi sekatan bulan depan.
#AWANInews #AWANIpagi #HapusCOVID19  

https://t.co/acA1mAse3n"
"1396652385859039236","Pharmaniaga telah mengadakan perjanjian dengan syarikat pembekal vaksin Sinovac dari China sejak Januari lalu untuk membekalkan 12 juta dos.

#ICYMI #AWANInews #AWANIpagi #HapusCOVID19

https://t.co/vWszMNinmq"
"1396783052819476484","Varian baru COVID-19 dari India, dinyatakan telah masuk Jawa Tengah. Hal itu menyusul hasil tes whole genome sequencing yang dilakukan terhadap 13 ABKl berkewarganegaraan Filipina.
__
selengkapnya di https://t.co/8bGOQIKCja
#vivacoid #covid19 https://t.co/8xRLrIawbo"
"1396783029297684493","Malaysia catat rekod tertinggi 61 kematian Covid-19 hari ini

https://t.co/H8uHhbpPAa

#Covid19 #Coronavirus #Pandemic https://t.co/siALtfuOQN"
"1396651529680027651","90% penduduk Kuantan terlibat PKPD, tiada kompromi pengingkar SOP

https://t.co/PVhyDEslSM

#Covid19 #PKPD #Kuantan #PKPDKuantan https://t.co/rkyUL5rfTI"
"1396652162717941763","Tiada halangan beli sendiri vaksin Covid-19 dilulus NPRA, kata PM

https://t.co/WntnZ87lJP

#Covid19 #Vaccine #Vaksin #NPRA https://t.co/8sCPWOf6yx"
"1396730011055378433","Amalkan ""Lockdown"" Kendiri bagi memutuskan rantaian COVID-19.

#COVID19
#KitaMestiMenang
#sihatmilikku https://t.co/GmMHEysR0i"
