"doc_id","text"
1396021189416390656,"peringatan cuaca wilayah lampung mei selengkapnya klik tautan "
1396020718966431744," magnitudo kedalaman km mei wib koordinat ls bt km baratdaya engganobengkulu berpotensi tsunami "
1396020629430706176," mag mei wib lok ls bt km baratdaya engganobengkulu kedlmn km tdk berpotensi tsunami "
1396019137155981312,"peringatan cuaca wilayah kepulauan riau mei selengkapnya klik tautan "
1396015876428615680,"peringatan cuaca wilayah banten mei selengkapnya klik tautan "
1396015553572007936,"update peringatan cuaca wilayah banten tgl mei pkl wib prakirawan bmkg banten "
1396014816083333120,"peringatan cuaca wilayah sumatera selatan mei selengkapnya klik tautan "
1396014329095327744,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396013359623901184,"peringatan cuaca wilayah bengkulu mei selengkapnya klik tautan "
1396012243460837376,"peringatan cuaca wilayah kalimantan utara mei selengkapnya klik tautan "
1396011872818655232,"peringatan cuaca wilayah gorontalo mei selengkapnya klik tautan "
1396009102560546816,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1396008739694473216,"peringatan cuaca wilayah sulawesi barat mei selengkapnya klik tautan "
1396008144803811328,"peringatan cuaca wilayah jabodetabek mei selengkapnya klik tautan "
1396007996841365504,"update peringatan cuaca wilayah jabodetabek tgl mei pkl wib prakirawan bmkg pusat "
1396003355772612608,"update peringatan cuaca wilayah yogyakarta tgl mei pkl wib prakirawan bmkg yogyakarta "
1395999509457489920,"peringatan cuaca wilayah lampung mei selengkapnya klik tautan "
1395998792344764416,"peringatan cuaca wilayah kalimantan barat mei selengkapnya klik tautan "
1395996182879506432,"update peringatan cuaca wilayah jawa tgl mei pkl wib prakirawan bmkg jawa "
1395995799088091136,"peringatan cuaca wilayah jawa timur mei selengkapnya klik tautan "
1395994573227188224,"peringatan cuaca wilayah papua mei selengkapnya klik tautan "
1395993292219633664,"peringatan cuaca wilayah kepulauan bangka belitung mei selengkapnya klik tautan "
1395992963289735168,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1395992177092694016,"update peringatan cuaca wilayah jawa barat tgl mei pkl wib prakirawan bmkg jawa barat "
1395991733284921344,"peringatan cuaca wilayah jawa barat mei selengkapnya klik tautan "
1395988480652546048,"peringatan cuaca wilayah sumatera selatan mei selengkapnya klik tautan "
1395981856399532032,"peringatan cuaca wilayah sulawesi utara mei selengkapnya klik tautan "
1395981852653985792,"peringatan cuaca wilayah maluku mei selengkapnya klik tautan "
1395981097981251584,"peringatan cuaca wilayah banten mei selengkapnya klik tautan "
